,log_dir,frame_per_second,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,crash_sidewalk_rate,crash_vehicle_rate,idle_rate,speed_km_h,max_step_rate,success_rate,episode_reward,episode_length
81,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,491,-0.00036937039649973696,0.9851378819881341,4341.324684260442,2170.661968133388,2636.1260335677707,-0.10578339546918869,1.0003802081713309,1640000,733,81,3334.0380272865295,0.022266666666666667,0.0,0.0001,57.65305150384979,0.0,0.87,1411.3171186424959,1293.49
82,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,490,-0.001158909686208249,0.9265619438428145,666.0689896021133,333.0333357786521,639.3483496445876,6.276018142700195,1.0005585912710582,1660000,748,82,3385.019028902054,0.0037333333333333333,0.0,0.0,57.81647375178629,0.0,0.87,1422.8416338646045,1287.66
83,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,488,-0.0009354304955102121,0.9020966845445144,1053.4243432460687,526.7112359267014,696.0823075808012,3.930098533630371,0.9996597280869117,1680000,763,83,3436.0969910621643,0.004666666666666667,0.0,0.0,58.775166200992466,0.0,0.86,1418.4471837723477,1273.29
84,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,487,-0.0001299518939609138,0.8739779686316466,6093.529984772511,3046.7648599869167,4010.9841560559394,-8.768622398376465,0.9991468684795576,1700000,780,84,3489.1230256557465,0.015433333333333334,0.0,3.3333333333333335e-05,57.7880849726276,0.0,0.87,1282.42155650618,1285.61
85,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,485,0.00010348760540812062,0.8235828590698732,1183.9020023052508,591.9511032886994,886.9354789538261,5.226191997528076,1.0002557553541966,1720000,795,85,3541.252990961075,0.0049,0.0,0.0,59.564550912224504,0.0,0.86,1295.4832710239912,1275.9
86,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,53,-0.00144969756470229,0.8169475015157308,990.450101177509,495.22359873453775,698.9609871399708,2.8621928691864014,0.999309233442331,1740000,810,86,32827.51094508171,0.005733333333333333,0.0,0.0,60.703332140131,0.0,0.87,1407.1809267476738,1285.2
87,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,53,-0.00042501115538657474,0.813795048227677,8434.800441957132,4217.399781525441,5457.532598407452,-13.931312561035156,1.0002318310431946,1760000,826,87,32881.748782873154,0.019933333333333334,0.0,3.3333333333333335e-05,59.162255502579605,0.0,0.89,1511.8191144700268,1286.84
88,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,54,-0.00047665332408192065,0.8013308081871424,8153.181569260817,4076.590320606721,4521.794358551808,-7.669844627380371,1.0001937766869864,1780000,843,88,32938.7208545208,0.032633333333333334,0.0,0.0001,58.50923839164181,0.0,0.85,1228.2431608509312,1265.19
89,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,54,-0.000749505348264789,0.7659974338916632,872.8523186316856,436.42540858342096,805.1632768973326,4.679388046264648,0.9994087988749528,1800000,859,89,33009.87466311455,0.004733333333333333,0.0,0.0,60.88466109865702,0.0,0.87,1243.3748111913092,1264.4
90,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,55,-0.00144362203994742,0.7659629716322972,8691.657841139573,4345.827468011318,5255.989176980043,-10.488043785095215,0.9994282979995777,1820000,876,90,33071.54706263542,0.0195,0.0,6.666666666666667e-05,59.2073557021813,0.0,0.85,1175.5652322434323,1254.93
91,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,55,-0.00027502454393423903,0.7424621618711031,1369.2129829211112,684.6062193650466,1074.9619708134578,3.300980806350708,1.000342318186393,1840000,891,91,33128.35928249359,0.005066666666666666,0.0,0.0,61.44698220704834,0.0,0.86,1176.5574854890249,1252.46
92,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,56,-0.0013235283355849485,0.6964455049771529,3618.461182110126,1809.2292604886568,2227.9105704674353,0.6103506088256836,1.000203067675615,1860000,908,92,33185.27560567856,0.0077666666666666665,0.0,3.3333333333333335e-05,60.528463579985136,0.0,0.87,1144.3479347990124,1249.47
93,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,56,-0.0006476951855569123,0.6867093508060161,3424.325836807642,1712.1622745024852,1910.6621461721568,0.5688464641571045,1.0002226144839557,1880000,923,93,33240.9313557148,0.0113,0.0,3.3333333333333335e-05,60.1629481221294,0.0,0.85,1083.495199196304,1241.86
94,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,57,-0.0006093673357286324,0.6281300487426611,8519.023419189452,4259.511091183394,3919.999626590044,-9.988439559936523,1.0002577299490953,1900000,941,94,33298.7190182209,0.016733333333333333,0.0,0.0001,60.93270540470089,0.0,0.85,1337.0140339611662,1239.01
95,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,57,-0.00044891557668168573,0.5921639858148037,1962.1204811291816,981.0597858135517,1443.2749221801757,3.3657312393188477,1.0006300962124115,1920000,957,95,33355.327912807465,0.0129,0.0,6.666666666666667e-05,61.09358526333868,0.0,0.85,1332.1730218057553,1239.62
96,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,58,-0.0008469052078465048,0.5815225763962819,1926.249893384102,963.124096092811,1260.4304357088529,2.888688087463379,1.0004810768824357,1940000,972,96,33410.27242064476,0.005566666666666667,0.0,0.0,62.29396046783429,0.0,0.87,1556.030364379077,1230.15
97,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,58,-0.0002330538573471877,0.5499522658876884,1693.3546673505734,846.6770985138722,976.852836902325,1.5780819654464722,1.0003466484638361,1960000,988,97,33467.57665348053,0.006933333333333333,0.0,0.0,61.68082544548663,0.0,0.85,1515.5180788126722,1223.16
98,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,59,-0.00042038092341942663,0.5633672701242642,9655.414737486228,4827.706958946815,6704.931478803585,-18.151771545410156,0.9995004646289043,1980000,1007,98,33526.88218379021,0.025533333333333335,0.0,0.0001,61.3452005264126,0.0,0.84,1243.7161470306987,1216.0
99,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,59,-0.0003315922204190149,0.5509955328244429,6669.50450009077,3334.751926872058,4411.089286217322,-6.989382743835449,1.0002322789186087,2000000,1023,99,33582.91810011864,0.030733333333333335,0.0,0.00013333333333333334,60.825447094799124,0.0,0.86,1121.9820439295245,1218.03
100,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,60,-0.0014332483550951554,0.5460798170322027,5467.193899223132,2733.595530152932,2753.8725130130083,-0.7568674087524414,0.9997322677037654,2020000,1037,100,33635.52069759369,0.021766666666666667,0.0,6.666666666666667e-05,61.770654361399096,0.0,0.86,1115.757372532749,1211.7
101,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,60,-0.0008969080810530636,0.49540648403076026,1172.544644947541,586.2714246700972,1053.192096739549,4.499392032623291,0.9999063240411954,2040000,1055,101,33696.03735375404,0.005833333333333334,0.0,0.0,63.52151359694999,0.0,0.88,1236.397269365602,1209.1
102,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,26,-0.0005370134287752594,0.4703009219123767,5345.850405179537,2672.924667123648,4359.456623175205,-8.212963104248047,0.9995960694857132,2060000,1072,102,76979.07430648804,0.018333333333333333,0.0,3.3333333333333335e-05,61.8849320148042,0.0,0.89,1069.3947633630096,1216.7
103,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,26,5.0106632093397475e-06,0.4448424931902152,1025.0376230875652,512.5188159257938,944.93260644766,4.062582015991211,0.9997992964891287,2080000,1087,103,77041.82226991653,0.007633333333333333,0.0,3.3333333333333335e-05,63.516648694451796,0.0,0.91,1100.4562051445164,1218.11
104,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,27,-0.0003467324992808967,0.435237852197427,6910.413735022912,3455.2065233670746,3464.4666897113507,-6.6951904296875,1.0007864988003021,2100000,1105,104,77103.13913869858,0.0126,0.0,6.666666666666667e-05,62.03283964197556,0.0,0.91,1298.77483612894,1221.57
105,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,27,-0.0011253918073355004,0.41703976136751664,4160.98805064666,2080.4929040370844,2423.0930271637744,-1.3913359642028809,1.000304888532712,2120000,1121,105,77162.36379504204,0.017166666666666667,0.0,0.0001,62.853848363855455,0.0,0.91,1411.7669756559005,1215.32
106,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,27,-4.8420887189702346e-05,0.4276048725996262,1340.8778389172676,670.4388695936937,1153.278760548127,4.2249932289123535,1.000376801383801,2140000,1137,106,77221.43557620049,0.0091,0.0,3.3333333333333335e-05,63.68951558866643,0.0,0.92,1488.0200927333697,1216.38
107,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,27,-0.00024402114676120573,0.4572697388438078,6752.488149867913,3376.2438366229717,4267.155377119016,-6.631011486053467,1.0001171958752169,2160000,1155,107,77282.00652599335,0.015466666666666667,0.0,3.3333333333333335e-05,62.100340639390254,0.0,0.88,1323.5249760657452,1213.3
108,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,28,-0.0002275749569376692,0.4781539660233718,20924.06255508814,10462.031065486028,10705.698414181441,-30.368793487548828,0.9999757749147904,2180000,1170,108,77339.39013028145,0.054766666666666665,0.0,0.0002,60.65994584796629,0.0,0.84,903.5256886722248,1209.78
109,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,28,-0.0003677946721346906,0.42433647712071737,16350.745656800882,8175.37247627454,8394.933321361053,-15.987253189086914,0.9995566950394557,2200000,1187,109,77407.34575772285,0.05506666666666667,0.0,0.0002,60.58764315858471,0.0,0.8,502.14222682279467,1210.75
110,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,28,-0.000528814530489632,0.4460592021162693,6783.055534088917,3391.5272436288687,3981.0922429402667,2.5005688667297363,0.9998346272187355,2220000,1203,110,77469.62686944008,0.03166666666666667,0.0,0.0001,62.097471897710484,0.0,0.82,514.9079487424361,1214.07
111,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,28,-0.00013170175296135057,0.42269285577229965,3420.49396886581,1710.2468579023312,2388.8202677800105,4.824491500854492,1.0003364154925714,2240000,1221,111,77552.92630457878,0.006566666666666667,0.0,0.0,63.526324194542326,0.0,0.82,610.937193661789,1208.92
112,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,29,-0.0007385776843875647,0.4561517807917717,6202.805123510117,3101.401825890174,4123.307174486991,-2.0037524700164795,1.0004485356502044,2260000,1236,112,77611.69318389893,0.014333333333333333,0.0,3.3333333333333335e-05,62.59670064486704,0.0,0.82,476.60845218378665,1210.54
113,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,29,-0.0006130158943004715,0.3970201891966355,13209.627464255309,6604.813141025641,7820.205383613782,-13.835606575012207,0.9998673560527654,2280000,1252,113,77668.11211848259,0.028866666666666665,0.0,6.666666666666667e-05,62.44922584721634,0.0,0.82,137.43749024643515,1212.45
114,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,29,-0.0005670651790494911,0.3671737485207044,10839.22811310597,5419.613487752279,5932.2715972117885,-3.30702543258667,1.0003180853831461,2300000,1271,114,77728.58030557632,0.0397,0.0,0.0001,60.872689755120426,0.0,0.85,703.4503117056389,1207.83
115,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,29,-0.0008625029260889651,0.35715790685170734,12253.779459791916,6126.888857249724,5779.924883563702,-1.10213303565979,0.9997952796709844,2320000,1287,115,77782.95217013359,0.025,0.0,6.666666666666667e-05,62.37551745523875,0.0,0.85,954.7107875042057,1197.07
116,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,30,-0.0003865261395008136,0.37585093317887724,9677.521229201097,4838.76017166529,6088.941616586539,-4.3131184577941895,0.9998046307991713,2340000,1303,116,77838.13819789886,0.023166666666666665,0.0,6.666666666666667e-05,62.418999172240014,0.0,0.85,809.6940127719186,1200.13
117,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,30,-0.0010152557918515343,0.3029903322649308,11425.84197231195,5712.919990617801,5948.3448716774965,0.9221298098564148,1.000823382460154,2360000,1321,117,77899.36953186989,0.0264,0.0,6.666666666666667e-05,62.606687626734825,0.0,0.84,715.0143791790803,1200.83
118,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,30,-0.0002435084089087561,0.34645232008053706,13047.096044921875,6523.547798195864,7031.522171568259,-8.776416778564453,0.9996948249064959,2380000,1337,118,77959.12349820137,0.0244,0.0,0.00013333333333333334,63.085761196159346,0.0,0.82,597.4382590184543,1197.05
119,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,30,-0.0007088326008763546,0.3261263022438074,19726.79015221229,9863.394428663987,8892.525493915264,-5.531785011291504,0.9998598681046412,2400000,1355,119,78015.48133850098,0.039766666666666665,0.0,0.00013333333333333334,61.0798255768519,0.0,0.82,607.2406236306005,1198.32
120,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,30,-0.0006787165109880078,0.30115476588790235,13548.428267884865,6774.213410910582,6886.5854881091,3.815547227859497,0.9998504874797968,2420000,1369,120,78065.02343893051,0.022233333333333334,0.0,6.666666666666667e-05,62.196880244356834,0.0,0.81,457.0578301134831,1197.09
121,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,31,-0.00035630114934741497,0.2648517254071358,3782.199820728791,1891.0995582189316,2925.484810511271,3.6401968002319336,1.0002661094451561,2440000,1387,121,78120.27260136604,0.005866666666666667,0.0,0.0,64.49485412071986,0.0,0.85,764.6722533451149,1197.48
122,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,31,-0.0005838943499092682,0.31622421046098076,18015.638157614685,9007.818494747846,8234.677912628957,-13.844751358032227,0.9998324405688506,2460000,1406,122,78174.50752592087,0.0268,0.0,0.00013333333333333334,61.89602780081892,0.0,0.81,640.286313013035,1191.34
123,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,31,-6.161255893321374e-05,0.32352489007589147,13553.03764789288,6776.518731806828,5002.696012761043,-8.755315780639648,0.9998705436021854,2480000,1421,123,78229.26273679733,0.03186666666666667,0.0,0.0002,63.37388336874665,0.0,0.79,552.1437593959611,1175.35
124,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,31,-0.001996258795201683,0.29355767380732756,8182.271393839518,4091.133709716797,4806.683918996958,2.7320103645324707,0.9997326398507143,2500000,1438,124,78293.85546517372,0.013366666666666667,0.0,6.666666666666667e-05,64.05873970036608,0.0,0.78,730.0616389321264,1172.32
125,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,32,-0.0005873810714827134,0.2671063275864491,16652.5847257174,8326.291807986529,8844.771825232872,-10.687870025634766,1.0001015404860178,2520000,1457,125,78351.4392991066,0.0327,0.0,6.666666666666667e-05,62.58394692079996,0.0,0.77,655.9257894057446,1169.62
126,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,32,-0.00018691497045951203,0.2238509560433718,9169.575934933393,4584.787805019281,5138.662027094914,4.3600358963012695,1.000151032438645,2540000,1473,126,78405.07037615776,0.0223,0.0,6.666666666666667e-05,62.750225114888195,0.0,0.78,767.4473409390235,1171.76
127,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,32,-0.00027460733589787896,0.255532597979674,9145.596120276818,4572.797746863732,5317.893280498798,-0.8848701119422913,1.0005251017136452,2560000,1489,127,78458.63622689247,0.013533333333333333,0.0,6.666666666666667e-05,64.60070547500763,0.0,0.78,669.9625936165125,1173.66
128,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,32,-0.0013847667194055154,0.28787234247877047,19863.171212377303,9931.584162159455,8498.334848804963,-4.664254188537598,1.0001190681488086,2580000,1507,128,78515.38422727585,0.022566666666666665,0.0,0.0001,62.87970831372052,0.0,0.79,709.8340728805954,1163.67
129,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,33,-0.000774403705369108,0.24248186005995823,2746.791925440079,1373.3952040843474,2089.7823889512283,5.24569034576416,0.9995679126336025,2600000,1523,129,78568.38539910316,0.014866666666666667,0.0,6.666666666666667e-05,63.22524646982727,0.0,0.84,904.4302953471883,1181.8
130,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,33,-0.0006123673070807201,0.21253347295599107,7426.940818590995,3713.4697913145405,4405.836806624975,-0.6290121078491211,0.9997467261858476,2620000,1540,130,78622.4757437706,0.013833333333333333,0.0,3.3333333333333335e-05,64.34446182496754,0.0,0.86,861.8741317468838,1190.33
131,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,33,-8.687466347160248e-05,0.19537546968994995,11891.104651113657,5945.552240068485,6309.455369841747,-2.5292704105377197,1.0004434036902892,2640000,1556,131,78675.69257044792,0.018533333333333332,0.0,3.3333333333333335e-05,64.25923669002059,0.0,0.88,1089.1588801561088,1192.2
132,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,33,-0.00021979432159031814,0.1786727651858177,4710.158481695713,2355.0790259336814,3396.3829060872395,-0.046602003276348114,1.0001068205405503,2660000,1575,132,78731.69830608368,0.012633333333333333,0.0,6.666666666666667e-05,64.43254701807295,0.0,0.89,1068.4284433361418,1189.8
133,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,34,9.077929575235034e-05,0.1771143349699485,21305.727198361128,10652.86372657189,8510.917888778295,-6.954452991485596,0.9995896343237315,2680000,1591,133,78786.27077388763,0.026133333333333335,0.0,0.00016666666666666666,63.978388974616195,0.0,0.88,932.6299511363276,1183.46
134,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,34,-0.0012778709793332009,0.17379656434059143,14571.260198505108,7285.628825652294,6763.748244143755,-0.7605500221252441,0.9997763350223884,2700000,1606,134,78838.8592467308,0.0215,0.0,0.00013333333333333334,64.39226533921239,0.0,0.88,1080.3759199338012,1193.51
135,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,34,-0.00016440031602262304,0.1497293003810904,10537.515920942258,5268.757828776042,5741.333477235452,-2.853854179382324,1.0000574600238066,2720000,1626,135,78896.17097997665,0.019033333333333333,0.0,0.0001,63.798005764685385,0.0,0.85,946.3058906133567,1189.3
136,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,34,-0.0002529240219304577,0.18225952067818396,14904.900865447216,7452.450157674154,6384.166024154272,2.289518356323242,1.0005421659121148,2740000,1642,136,78949.84430766106,0.020433333333333335,0.0,0.0001,63.81565180937448,0.0,0.84,982.0380600571401,1184.37
137,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,34,-0.00047090250747994737,0.20344880783022978,10653.218056468475,5326.608541987493,5178.856501046205,2.896641492843628,1.0000509646458504,2760000,1660,137,79005.1314356327,0.012666666666666666,0.0,3.3333333333333335e-05,64.48961983279877,0.0,0.83,1072.2938216439372,1173.49
138,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,35,-0.0008449555768703039,0.21177275436810958,15635.680034774388,7817.839255699744,8634.949403107472,-7.260639667510986,0.9997328995894164,2780000,1676,138,79058.59672880173,0.023433333333333334,0.0,6.666666666666667e-05,64.4343193479592,0.0,0.79,846.1804857442509,1166.46
139,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,35,-0.0014846189999773811,0.21575099321512076,10390.066978415465,5195.032030232747,5917.098508003431,-2.602931261062622,1.000930070036497,2800000,1694,139,79114.68087172508,0.03236666666666667,0.0,6.666666666666667e-05,63.33711466637086,0.0,0.82,895.9539944324472,1172.11
140,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,35,-1.1207738246482153e-05,0.2356212803759636,12648.704229579827,6324.352080672827,6896.103364445613,-4.837214469909668,0.9998405058414508,2820000,1710,140,79168.81587409973,0.0321,0.0,6.666666666666667e-05,63.98326375612971,0.0,0.82,950.9397709379164,1165.15
141,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,35,-0.0004217906074467091,0.21534108821398174,15564.117736972907,7782.058466671675,7357.53232781826,0.7555135488510132,1.0001057845659744,2840000,1727,141,79224.49869418144,0.027433333333333334,0.0,0.00013333333333333334,64.46062288942936,0.0,0.82,813.5596606277295,1167.84
142,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,36,-3.3280916679172944e-07,0.1841624823422768,9888.370627848308,4944.185314198029,6000.819608952449,-0.29323577880859375,1.0002520296818171,2860000,1746,142,79281.25466108322,0.014366666666666666,0.0,6.666666666666667e-05,65.2615453151561,0.0,0.8,782.7301714703149,1159.26
143,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,36,-0.0005781502845004583,0.1678053179039405,20120.90938000801,10060.454058681391,9993.636134847005,-15.109071731567383,0.999750704337389,2880000,1762,143,79334.9896595478,0.03666666666666667,0.0,0.00016666666666666666,64.1504613763969,0.0,0.8,487.62888605372376,1165.7
144,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,36,-3.607637869815032e-05,0.15838825655862307,22262.490077874598,11131.244943941556,9933.66068005684,-5.754438400268555,1.0004234666243577,2900000,1780,144,79390.24537038803,0.0365,0.0,0.0002,64.33920931417438,0.0,0.75,424.6155037239158,1153.1
145,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,36,-0.0005948268193512773,0.15027689083646506,3780.134086804512,1890.0664514394907,3171.4249600141475,8.23910903930664,0.9998941460481057,2920000,1799,145,79446.91165804863,0.011766666666666667,0.0,3.3333333333333335e-05,66.03328187573233,0.0,0.75,603.7819846672551,1144.44
146,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,36,-0.0009319428879863177,0.18816214094941433,16506.776555613982,8253.387368461414,8096.057658973107,-2.0004167556762695,0.9999392335231487,2940000,1816,146,79501.21376729012,0.0199,0.0,3.3333333333333335e-05,64.23457482586575,0.0,0.76,682.203446629515,1144.9
147,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,37,-0.00014144941531599333,0.2122431086997191,14019.963350344928,7009.981550128643,6518.030813090007,4.663416385650635,0.9998151673720433,2960000,1831,147,79553.44439601898,0.011466666666666667,0.0,3.3333333333333335e-05,65.33159368136171,0.0,0.76,721.6879093708516,1142.78
148,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,37,-0.0010777107804106215,0.19861438087163827,13816.92309742463,6908.460489987105,8851.88546471229,-13.760364532470703,0.9997349344767057,2980000,1848,148,79609.48007273674,0.029666666666666668,0.0,0.0001,64.88778521514928,0.0,0.76,640.1238531490361,1143.02
149,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,37,-0.00027357291964551385,0.1866307622156082,11273.329461591671,5636.664477304312,6554.11278897799,5.477359771728516,0.9999425935439574,3000000,1868,149,79667.21679282188,0.030266666666666667,0.0,0.00013333333333333334,63.82430324716416,0.0,0.81,869.5831316852785,1153.64
150,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,37,-0.001460170406752672,0.15363155163060396,12355.08525374975,6177.541159761869,7563.9005712264625,-7.411479473114014,1.0002465265683638,3020000,1886,150,79723.10105991364,0.026566666666666666,0.0,0.0001,63.897480498692204,0.0,0.8,812.8269246853038,1157.51
151,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,38,-0.0008423221219951908,0.15055701575982264,10193.744842216296,5096.871565285707,6638.020431283804,-0.968673050403595,1.0000430112465835,3040000,1900,151,79775.02536296844,0.03426666666666667,0.0,0.0001,64.60774095959944,0.0,0.8,811.1324924260689,1161.26
152,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,38,0.00021497488756162616,0.12052824234542174,4260.840548940805,2130.420485198192,3773.763864918244,-0.01545542012900114,1.0000176441975128,3060000,1917,152,79830.00172686577,0.021866666666666666,0.0,6.666666666666667e-05,65.77331849475425,0.0,0.83,795.3019178009314,1163.55
153,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,38,-0.0011151996472528061,0.13614881585996885,11678.882560847356,5839.440157220302,6047.988813194862,3.4217066764831543,0.9999437128122036,3080000,1937,153,79889.45099020004,0.015733333333333332,0.0,3.3333333333333335e-05,64.80972797095868,0.0,0.86,794.5012358754761,1171.27
154,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,38,2.4630934692537175e-05,0.1358844216912985,9547.988459034455,4773.994247436523,5957.429749161158,-3.7815160751342773,1.000294948464785,3100000,1952,154,79941.54735803604,0.024833333333333332,0.0,0.0001,64.42110833128683,0.0,0.88,991.5493292090739,1172.07
155,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,39,-0.00029430418179776424,0.10278538678987668,18121.992420842096,9060.995891864482,9157.732059263572,-4.34858512878418,0.9998202274243037,3120000,1969,155,79996.14216852188,0.0258,0.0,0.0001,65.57789329951306,0.0,0.85,786.1857186290769,1160.45
156,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,39,-0.0007284373677789401,0.06508252593951347,7614.143368139023,3807.0709490262543,5218.00566997039,2.690284013748169,1.0002684589379873,3140000,1987,156,80051.86849594116,0.020933333333333335,0.0,6.666666666666667e-05,65.46364300416707,0.0,0.88,979.3971941547612,1161.31
157,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,39,-0.0008492761557229245,0.029534728513755954,33385.441928961336,16692.72012188251,13340.283263221154,-15.820998191833496,1.0000827097739928,3160000,2007,157,80108.87927436829,0.042633333333333336,0.0,0.00023333333333333333,63.5414143498111,0.0,0.83,691.6143279695502,1147.47
158,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,39,-0.0008830352581870288,0.043266490741203034,24750.967049466646,12375.48261311849,10598.698534217248,-4.982675552368164,0.9997812975675632,3180000,2025,158,80166.72562479973,0.024866666666666665,0.0,0.00016666666666666666,64.39940338124619,0.0,0.76,455.1546786601926,1140.15
159,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,39,-0.0009892697846039366,0.04926697366321698,34712.540404021434,17356.269244541265,13088.776870179787,-10.481491088867188,1.0003031123142976,3200000,2039,159,80218.43131709099,0.0471,0.0,0.0002,64.00342073071657,0.0,0.72,94.6013836816896,1138.13
160,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,40,0.0003174634711542286,-0.030252202631583295,9446.463479379507,4723.232075617863,5871.356812149439,2.696725606918335,0.9997083992530138,3220000,2058,160,80275.09147787094,0.0279,0.0,0.00013333333333333334,66.07908962079195,0.0,0.73,145.52763495212136,1140.98
